Price,Close,High,Low,Open,Volume
Ticker,DIA,DIA,DIA,DIA,DIA
Datetime,,,,,
2025-07-18 13:30:00+00:00,443.04998779296875,445.7799987792969,442.94000244140625,445.7300109863281,921019
2025-07-18 14:30:00+00:00,443.1600036621094,443.6000061035156,442.6499938964844,443.07000732421875,795055
2025-07-18 15:30:00+00:00,442.3599853515625,443.4599914550781,442.1199951171875,443.2099914550781,597350
2025-07-18 16:30:00+00:00,442.4599914550781,442.8699951171875,442.1400146484375,442.3599853515625,274461
2025-07-18 17:30:00+00:00,442.45001220703125,442.95001220703125,442.260009765625,442.4800109863281,150609
2025-07-18 18:30:00+00:00,443.07501220703125,443.1781921386719,442.42999267578125,442.4700012207031,343328
2025-07-18 19:30:00+00:00,443.2900085449219,443.4800109863281,442.79998779296875,443.0799865722656,535419
2025-07-21 13:30:00+00:00,445.06060791015625,445.20001220703125,443.55999755859375,444.20001220703125,858645
2025-07-21 14:30:00+00:00,445.54998779296875,445.6400146484375,444.6300048828125,445.0400085449219,313295
2025-07-21 15:30:00+00:00,445.57000732421875,445.989990234375,445.4700012207031,445.57000732421875,329430
2025-07-21 16:30:00+00:00,445.92999267578125,446.010009765625,445.4599914550781,445.57000732421875,163792
2025-07-21 17:30:00+00:00,445.4800109863281,445.9599914550781,445.4599914550781,445.9100036621094,137621
2025-07-21 18:30:00+00:00,444.0400085449219,445.489990234375,443.9100036621094,445.489990234375,303494
2025-07-21 19:30:00+00:00,443.44000244140625,444.20001220703125,443.1400146484375,444.0899963378906,326761
2025-07-22 13:30:00+00:00,443.7799072265625,444.6697082519531,442.8399963378906,442.8599853515625,1056939
2025-07-22 14:30:00+00:00,443.5299987792969,444.0400085449219,443.1700134277344,443.739990234375,286162
2025-07-22 15:30:00+00:00,443.4700012207031,443.8399963378906,443.010009765625,443.5299987792969,418414
2025-07-22 16:30:00+00:00,444.6300964355469,444.760009765625,443.44000244140625,443.4800109863281,348438
2025-07-22 17:30:00+00:00,444.1700134277344,444.739990234375,443.80999755859375,444.6700134277344,374538
2025-07-22 18:30:00+00:00,444.8900146484375,445.0899963378906,444.1099853515625,444.1400146484375,241511
2025-07-22 19:30:00+00:00,444.9599914550781,445.45001220703125,444.760009765625,444.8800048828125,306889
2025-07-23 13:30:00+00:00,447.20001220703125,447.8699951171875,446.3500061035156,447.25,1140589
2025-07-23 14:30:00+00:00,447.3450012207031,447.3500061035156,446.7699890136719,447.2900085449219,459226
2025-07-23 15:30:00+00:00,448.8500061035156,449.29998779296875,446.8900146484375,447.3900146484375,1157218
2025-07-23 16:30:00+00:00,449.07598876953125,449.1000061035156,448.3699951171875,448.8500061035156,442848
2025-07-23 17:30:00+00:00,449.5199890136719,449.8500061035156,449.04998779296875,449.07000732421875,699131
2025-07-23 18:30:00+00:00,449.6400146484375,449.8599853515625,449.43499755859375,449.5299987792969,567912
2025-07-23 19:30:00+00:00,450.239990234375,450.25,449.5199890136719,449.6400146484375,769090
2025-07-24 13:30:00+00:00,448.2300109863281,448.5799865722656,446.75,447.010009765625,1564875
2025-07-24 14:30:00+00:00,448.5199890136719,449.1299133300781,448.1492004394531,448.239990234375,824977
2025-07-24 15:30:00+00:00,447.67999267578125,448.70001220703125,447.5,448.54998779296875,650876
2025-07-24 16:30:00+00:00,448.1099853515625,448.4800109863281,447.6099853515625,447.67999267578125,513268
2025-07-24 17:30:00+00:00,448.2799987792969,448.7300109863281,447.8999938964844,448.0799865722656,495472
2025-07-24 18:30:00+00:00,447.7099914550781,448.3500061035156,447.3699951171875,448.2900085449219,365371
2025-07-24 19:30:00+00:00,447.07000732421875,447.7300109863281,446.9200134277344,447.70001220703125,484525
2025-07-25 13:30:00+00:00,447.3699951171875,448.0400085449219,446.4101867675781,447.5299987792969,955756
2025-07-25 14:30:00+00:00,447.6919860839844,448.3150939941406,447.3399963378906,447.4100036621094,530460
2025-07-25 15:30:00+00:00,448.04998779296875,448.1499938964844,447.31500244140625,447.6400146484375,376408
2025-07-25 16:30:00+00:00,448.5400085449219,448.5799865722656,447.8599853515625,448.04998779296875,323889
2025-07-25 17:30:00+00:00,448.9800109863281,449.20001220703125,448.5799865722656,448.5799865722656,289528
2025-07-25 18:30:00+00:00,449.1700134277344,449.25,448.95001220703125,448.989990234375,252176
2025-07-25 19:30:00+00:00,449.0400085449219,449.4100036621094,448.80999755859375,449.1700134277344,661534
2025-07-28 13:30:00+00:00,449.2300109863281,449.3999938964844,447.8599853515625,448.6600036621094,958849
2025-07-28 14:30:00+00:00,448.93499755859375,449.4403991699219,448.44000244140625,449.2699890136719,535303
2025-07-28 15:30:00+00:00,449.0199890136719,449.0199890136719,448.8349914550781,448.8900146484375,5124
