Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
datetime,,,,,
2024-11-11 00:00:00+00:00,581.734375,585.5549636161717,575.0907969210721,584.9165245119474,10209100
2024-11-12 00:00:00+00:00,583.3803100585938,598.183743171499,578.9512379193219,587.0911230181696,16287700
2024-11-13 00:00:00+00:00,578.5722045898438,584.1983351227153,573.7540776314343,581.1757648981209,10757600
2024-11-14 00:00:00+00:00,575.7392578125,579.3304327185382,571.5995098277203,575.5796784518583,11053700
2024-11-15 00:00:00+00:00,552.7160034179688,571.1604756789561,550.1423377186745,569.8137625280326,17712900
2024-11-18 00:00:00+00:00,553.0352783203125,558.5217391731533,548.7358905237554,555.6687332571458,14327300
2024-11-19 00:00:00+00:00,559.7088012695312,560.0479302018812,549.2445731772403,550.5014811986825,9522400
2024-11-20 00:00:00+00:00,564.1278686523438,564.9557815891732,552.8357279952656,561.5442177129146,9797300
2024-11-21 00:00:00+00:00,561.703857421875,568.5968201540334,547.6983809906892,568.1180212623364,11154700
2024-11-22 00:00:00+00:00,557.7636108398438,562.4420681636524,553.2248234982168,562.1627281992892,9164000
2024-11-25 00:00:00+00:00,563.7188720703125,571.1805001939032,555.0203670417848,560.7162719500135,13599800
2024-11-26 00:00:00+00:00,572.1280517578125,576.0783250481356,563.8086170552596,564.6066354584325,10356600
2024-11-27 00:00:00+00:00,567.7988891601562,573.5646296520788,562.7114066126684,573.4748852885153,7200200
2024-11-29 00:00:00+00:00,572.9061889648438,577.0360120325538,565.5044720177931,567.5992780397249,7130500
2024-12-02 00:00:00+00:00,591.3706665039062,593.036538470844,574.1531451491893,576.0783868240748,12522400
2024-12-03 00:00:00+00:00,612.139404296875,612.6880381868189,589.7945219445076,593.5352905826334,14907200
2024-12-04 00:00:00+00:00,612.2691040039062,616.2592573147286,603.6104177407027,611.4511152689987,14697000
2024-12-05 00:00:00+00:00,607.4310302734375,618.3740578152988,605.5556532734184,615.5609923152704,8081200
2024-12-06 00:00:00+00:00,622.2344970703125,628.2396363522805,607.0320228219205,608.5981044048992,16935500
2024-12-09 00:00:00+00:00,612.0595703125,624.8580035041053,604.6777626799444,622.3840671657603,11426000
2024-12-10 00:00:00+00:00,617.7954711914062,624.0500562603173,611.2316516629029,616.0397939169814,10938900
2024-12-11 00:00:00+00:00,631.1224975585938,636.8284480526352,619.9999825164779,621.835418815051,10837200
2024-12-12 00:00:00+00:00,629.2371826171875,635.0927277561048,625.6660392252307,629.9454567515796,7474700
2024-12-13 00:00:00+00:00,618.8228759765625,629.5265036127585,615.3714323360788,625.6759594031354,8453300
2024-12-16 00:00:00+00:00,623.2056274414062,630.1042117262369,617.5550328463455,628.9361065383608,10885600
2024-12-17 00:00:00+00:00,618.41357421875,631.3221415597952,615.5183552206975,625.1324029345234,12897800
2024-12-18 00:00:00+00:00,596.200439453125,626.3204297339289,595.3318859457509,619.9709830820838,17075500
2024-12-19 00:00:00+00:00,594.5831298828125,610.5067124391835,594.0140670778993,609.378580008499,14958100
2024-12-20 00:00:00+00:00,584.2802124023438,602.1106028930976,579.0389119066372,589.6013973957005,48989400
2024-12-23 00:00:00+00:00,598.8560180664062,600.0940145583529,585.2785777785421,588.6230024208112,10205800
2024-12-24 00:00:00+00:00,606.742919921875,606.9825124772965,598.286984494369,601.7212257007668,4726100
2024-12-26 00:00:00+00:00,602.3502197265625,605.2953437391651,597.9475539437108,604.4766951738098,6081400
2024-12-27 00:00:00+00:00,598.8160400390625,600.8526375767375,588.8226180671015,598.416678513708,8084200
2024-12-30 00:00:00+00:00,590.26025390625,595.9508206949702,584.6096598318045,587.7743898032761,7025900
2024-12-31 00:00:00+00:00,584.539794921875,592.9857373463826,582.8825114890158,591.2886030654797,6019500
2025-01-02 00:00:00+00:00,598.2470703125,603.9076582572335,586.8460099187374,588.7428251240897,12682300
2025-01-03 00:00:00+00:00,603.6281127929688,608.4900381657736,595.4217019215157,603.7579022533532,11436800
2025-01-06 00:00:00+00:00,629.15576171875,629.9444307411353,604.6164740709102,610.8162059478007,14560800
2025-01-07 00:00:00+00:00,616.8661499023438,631.0525644518098,607.2221227274762,630.6532638258104,12071500
2025-01-08 00:00:00+00:00,609.7080078125,615.4185614591353,601.7911551332733,612.383620674881,10085800
2025-01-10 00:00:00+00:00,614.8394775390625,628.8661838676574,596.3502074506945,609.0191819848814,19256600
2025-01-13 00:00:00+00:00,607.3219604492188,607.9608536027637,597.4583276083107,606.0939572328726,10785000
2025-01-14 00:00:00+00:00,593.2652587890625,604.4866230552518,587.5746921637277,604.0673361055156,13598000
2025-01-15 00:00:00+00:00,616.0973510742188,621.4285288457229,605.4949546004538,609.1988286085332,15524300
2025-01-16 00:00:00+00:00,610.2870483398438,615.228858252162,608.699717132881,610.4867291216179,8355300
2025-01-17 00:00:00+00:00,611.754638671875,623.9343741078126,602.6696811223908,623.0159156407722,17280600
2025-01-21 00:00:00+00:00,615.4385375976562,620.4701642986823,608.0008701831367,616.8062626104474,11674000
2025-01-22 00:00:00+00:00,622.4668579101562,632.6499686545925,618.4035946049794,622.2671771241828,12274000
2025-01-23 00:00:00+00:00,635.3953857421875,635.5451006249901,620.1207507212021,626.3204214724742,9910200
2025-01-24 00:00:00+00:00,646.4171142578125,650.9196510412994,633.1491574174672,635.3455242550245,19065300
2025-01-27 00:00:00+00:00,658.7865600585938,662.7699387361127,624.0641625170977,625.5716701424085,28399200
2025-01-28 00:00:00+00:00,673.212646484375,681.4489761638175,658.3772233216083,664.8964323040908,20950100
2025-01-29 00:00:00+00:00,675.3690185546875,679.921460010166,664.5669404267016,673.8814972952861,21377800
2025-01-30 00:00:00+00:00,685.8616333007812,709.6121910679191,674.9796703493296,695.6653687628108,29322900
2025-01-31 00:00:00+00:00,688.0380249023438,704.1313092688893,684.4440144578032,689.8550164836016,19303900
2025-02-03 00:00:00+00:00,696.3042602539062,702.8334008769439,674.1310425314721,674.7899220338277,21415700
2025-02-04 00:00:00+00:00,703.0231323242188,706.5373190467258,690.4639608100931,701.3359302823354,13826300
2025-02-05 00:00:00+00:00,703.7020263671875,716.950057491736,697.8517510044364,702.3842062935471,17778200
2025-02-06 00:00:00+00:00,710.8101806640625,717.7087645079753,702.3342588461929,704.710319919996,13080700
2025-02-07 00:00:00+00:00,713.3359985351562,723.8086059554087,710.5705691640067,715.6121886937868,16427100
2025-02-10 00:00:00+00:00,716.2112426757812,720.0049336246739,710.1512937758902,717.3692936641316,12904300
2025-02-11 00:00:00+00:00,718.6072387695312,722.4608279084838,708.8634018884771,712.137995992511,12998000
2025-02-12 00:00:00+00:00,724.1780395507812,725.8951602371656,711.4191869503326,714.1147251974435,12016500
2025-02-13 00:00:00+00:00,727.352783203125,727.7920565662597,716.8501952061899,720.3244703269909,12569100
2025-02-14 00:00:00+00:00,735.4492797851562,739.6822441199437,724.4176024364068,724.9367602663773,16901200
2025-02-18 00:00:00+00:00,715.1829223632812,735.778741955146,705.2693843461711,734.7803990216926,21938700
2025-02-19 00:00:00+00:00,702.6038818359375,705.8285102693987,694.2377625113465,702.9332911577684,17535500
2025-02-20 00:00:00+00:00,693.6885986328125,704.4606964506946,692.4905749812318,696.1245577152213,12587400
2025-02-21 00:00:00+00:00,682.4173583984375,702.7036958550482,681.2293277685575,695.425797183343,15660400
2025-02-24 00:00:00+00:00,667.0228881835938,686.1311871035267,661.3523074705995,685.14283732043,15677000
2025-02-25 00:00:00+00:00,656.4105224609375,666.8931239603137,640.7964233177016,664.8664584221042,20579700
2025-02-26 00:00:00+00:00,672.5836791992188,681.878249924817,656.9096821941056,658.5569724881091,14488700
2025-02-27 00:00:00+00:00,657.1492309570312,687.5088731407933,656.4803582651627,681.3191348778171,12500000
2025-02-28 00:00:00+00:00,667.0927734375,668.5203965483279,641.53515727814,656.9495749111169,17534200
2025-03-03 00:00:00+00:00,653.964599609375,680.1211995819364,649.7616143866145,672.5637354172513,10843800
2025-03-04 00:00:00+00:00,638.9395141601562,648.6733583211899,622.6166306329542,644.4403937893221,21495200
2025-03-05 00:00:00+00:00,655.3822021484375,658.407210696861,636.6033726931404,639.9378651352356,13770000
2025-03-06 00:00:00+00:00,626.8894653320312,649.4819705904519,623.0757880479771,646.9262151408363,13446500
2025-03-07 00:00:00+00:00,624.6232299804688,633.7381060863794,599.6147510017424,624.3337324581125,21375700
2025-03-10 00:00:00+00:00,596.9990844726562,609.0989960212393,585.8975158632896,607.0623983614838,21999900
2025-03-11 00:00:00+00:00,604.7063598632812,613.911053065773,592.3468686608835,594.0639893708412,17401500
2025-03-12 00:00:00+00:00,618.5333862304688,632.2805888301948,608.3402822710135,628.8562796545592,15747000
2025-03-13 00:00:00+00:00,589.6613159179688,619.4718228579259,585.5381545107681,619.2222371114077,16480300
2025-03-14 00:00:00+00:00,607.1328125,608.3918534867013,594.3227230343585,602.3365152554182,12364500
2025-03-17 00:00:00+00:00,604.4349365234375,612.6285830204243,597.5402173129962,606.9929657834423,15473900
2025-03-18 00:00:00+00:00,581.9122314453125,599.7884911584124,574.2181394777045,599.5886327329754,20297700
2025-03-19 00:00:00+00:00,583.6109619140625,591.8646212382527,574.3281261859494,583.8308244880561,20537500
2025-03-20 00:00:00+00:00,585.5494384765625,609.7308438672675,579.0644382419948,582.3119393939553,24336500
2025-03-21 00:00:00+00:00,595.7915649414062,597.0805511513034,580.5033407556499,582.9714123876403,25015900
2025-03-24 00:00:00+00:00,618.3742065429688,622.0613721273024,611.7293556256241,614.4971845902405,15741300
2025-03-25 00:00:00+00:00,625.8284912109375,633.3926787229344,620.7024302695025,626.2781574491432,15312500
2025-03-26 00:00:00+00:00,610.51025390625,626.2681493134669,606.1436184781687,624.4095939343313,12609800
2025-03-27 00:00:00+00:00,602.11669921875,613.7777091933885,599.6385645944567,601.5371280983636,10436500
2025-03-28 00:00:00+00:00,576.2965698242188,601.2873509097175,573.4787306326517,599.8484555988796,17602800
2025-03-31 00:00:00+00:00,575.9168701171875,578.2550979207184,552.8746014719162,563.0667717382947,21124700
2025-04-01 00:00:00+00:00,585.5494384765625,589.4564053353316,569.5617404976803,570.4011214763917,12836600
2025-04-02 00:00:00+00:00,583.4810180664062,592.2042861901492,572.9191378549733,574.4679338866476,13470800
2025-04-03 00:00:00+00:00,531.2112426757812,552.1351447500087,529.8922502799351,545.7999926198693,34777500
2025-04-04 00:00:00+00:00,504.3419494628906,517.601735849335,493.8200466701195,506.2304804799959,38589800
2025-04-07 00:00:00+00:00,515.8530883789062,538.9553080099114,481.5294917990848,484.7270437213071,36606100
2025-04-08 00:00:00+00:00,510.05755615234375,547.009104812121,502.4733648379141,542.8323258955619,28034200
2025-04-09 00:00:00+00:00,585.3196411132812,587.4380062391494,501.7239302560322,508.8784288376245,39216600
2025-04-10 00:00:00+00:00,545.8699951171875,580.8530894965206,534.8884538902387,575.0475586127349,28173500
2025-04-11 00:00:00+00:00,543.152099609375,546.9791721039168,528.1836360553218,535.0982987413933,17642300
2025-04-14 00:00:00+00:00,531.0713500976562,557.3411759652797,527.8738592202099,555.7423695383274,14130900
2025-04-15 00:00:00+00:00,521.1190795898438,537.526438963531,517.1021506137689,531.7009039388483,15558700
2025-04-16 00:00:00+00:00,501.9237976074219,512.9752917109025,495.248940829508,508.1190429485272,18735100
2025-04-17 00:00:00+00:00,501.0944519042969,506.90995406615434,497.62711856756914,504.8615423906665,14593500
2025-04-21 00:00:00+00:00,484.2873840332031,493.1205839444646,479.431104674804,490.95223888134063,16166000
2025-04-22 00:00:00+00:00,499.8953552246094,506.4902868701918,485.98604429039705,491.49181764891443,17399400
2025-04-23 00:00:00+00:00,519.8699951171875,534.9284154373055,516.1228784114317,528.1236539391821,18173900
2025-04-24 00:00:00+00:00,532.7401123046875,533.4895356675911,517.1021204034743,518.3311552024028,13910000
2025-04-25 00:00:00+00:00,546.8492431640625,549.4372176521805,535.8376965321478,546.3795728163933,17098900
2025-04-28 00:00:00+00:00,549.3173217773438,558.0605943260673,540.1743933621875,555.2128099483461,15179000
2025-04-29 00:00:00+00:00,554.0137329101562,556.1421001835268,543.7016599064505,545.5802193870614,11835000
2025-04-30 00:00:00+00:00,548.577880859375,548.6777795753518,529.0928741621841,537.9860554602953,29244000
2025-05-01 00:00:00+00:00,571.7700805664062,592.4941249415356,570.0613733373625,591.6247987166439,31159000
2025-05-02 00:00:00+00:00,596.56103515625,603.8754149154345,577.8854014442142,583.0114624189366,24739300
2025-05-05 00:00:00+00:00,598.8092651367188,602.7462382701667,587.5978600254365,590.765405664398,13887700
2025-05-06 00:00:00+00:00,586.8584594726562,595.5717870403006,586.1290402304902,592.0744779246842,10600700
2025-05-07 00:00:00+00:00,596.3511352539062,602.6163340287609,586.2189168396308,589.9060821921285,13139100
2025-05-08 00:00:00+00:00,597.5502319335938,610.8299920094227,596.1612859928888,605.8238341716766,14622800
2025-05-09 00:00:00+00:00,592.0344848632812,606.5033331458584,591.2551162399334,603.2558317407384,10427300
2025-05-12 00:00:00+00:00,638.9383544921875,639.8976383332824,620.5525382829127,630.434887813048,21965100
2025-05-13 00:00:00+00:00,655.525634765625,660.4118286945162,642.335771505551,645.0436488654467,18570800
2025-05-14 00:00:00+00:00,658.85302734375,662.1604799651236,653.8069223034624,660.7016415387022,12348200
2025-05-15 00:00:00+00:00,643.3849487304688,656.8046155684391,638.0890359072837,653.7769769402204,14341800
2025-05-16 00:00:00+00:00,639.8477172851562,639.9476160073406,625.6686244756826,637.4695422101522,18519000
2025-05-19 00:00:00+00:00,639.9376220703125,642.5056535406882,627.3173272935575,627.7669935255635,9592400
2025-05-20 00:00:00+00:00,636.6101684570312,638.8584386405468,631.7739236379011,635.521040610427,6743500
2025-05-21 00:00:00+00:00,635.0114135742188,646.1128573238404,629.6854943191497,631.304243948337,11464600
2025-05-22 00:00:00+00:00,636.08056640625,642.7554230220385,630.2250866339274,633.5624844477077,8228400
2025-05-23 00:00:00+00:00,626.577880859375,631.9637513811242,622.1712983340897,623.5202359878101,8454100
2025-05-27 00:00:00+00:00,641.826171875,642.5855973216567,632.2635222678258,634.9214503428936,9508400
2025-05-28 00:00:00+00:00,643.085205078125,650.3795803263449,642.0559677120978,642.1059170723001,9042900
2025-05-29 00:00:00+00:00,644.5540771484375,652.8177387372123,639.0083561535087,651.1490397001155,8858800
2025-05-30 00:00:00+00:00,646.9921875,648.9106942904369,632.2935358628563,642.0060336659102,16241000
2025-06-02 00:00:00+00:00,670.3842163085938,672.7423872324788,643.7646833041948,643.8945882353455,15766300
2025-06-03 00:00:00+00:00,666.3372802734375,675.0606098458437,664.5187332165345,670.933780241162,11585000
2025-06-04 00:00:00+00:00,687.4210815429688,688.4702620523693,668.0559769852821,668.8054003474581,14031900
2025-06-05 00:00:00+00:00,684.0936279296875,693.8461337530863,681.7254549732214,691.128193299702,13083100
2025-06-06 00:00:00+00:00,697.173583984375,702.2696384274917,691.3380472640042,695.634728988938,11728000
2025-06-09 00:00:00+00:00,693.5263671875,704.6478147285023,693.4064643289632,697.9230086279447,12773200
2025-06-10 00:00:00+00:00,701.8599853515625,702.6893032959509,691.0282928322797,700.8107438516906,10850100
2025-06-11 00:00:00+00:00,693.6063232421875,708.3249785260691,691.4579518801445,703.1689726406868,9582500
2025-06-12 00:00:00+00:00,692.826904296875,694.8453707616588,686.471808739605,692.7669528666453,7322700
2025-06-13 00:00:00+00:00,682.344970703125,694.0359873588837,680.4864154008052,687.4210820231808,9274400
2025-06-16 00:00:00+00:00,702.1199951171875,707.1500244140625,693.510009765625,699.3300170898438,13720300
2025-06-17 00:00:00+00:00,697.22998046875,705.969970703125,696.0599975585938,702.0,10066100
2025-06-18 00:00:00+00:00,695.77001953125,701.5900268554688,694.9000244140625,698.1799926757812,10068300
2025-06-20 00:00:00+00:00,682.3499755859375,701.8200073242188,678.6699829101562,700.75,22538600
2025-06-23 00:00:00+00:00,698.530029296875,699.0499877929688,678.75,683.6900024414062,11080100
2025-06-24 00:00:00+00:00,712.2000122070312,713.1900024414062,702.1099853515625,704.8900146484375,13823200
2025-06-25 00:00:00+00:00,708.6799926757812,716.5800170898438,705.3800048828125,713.3200073242188,9320400
2025-06-26 00:00:00+00:00,726.0900268554688,728.219970703125,711.0499877929688,714.3599853515625,13964800
2025-06-27 00:00:00+00:00,733.6300048828125,735.4299926757812,725.8599853515625,726.52001953125,18775700
2025-06-30 00:00:00+00:00,738.0900268554688,747.9000244140625,734.25,744.5499877929688,15402100
2025-07-01 00:00:00+00:00,719.219970703125,737.75,715.3699951171875,736.8800048828125,13431200
2025-07-02 00:00:00+00:00,713.5700073242188,720.2999877929688,712.7999877929688,715.3300170898438,9336700
2025-07-03 00:00:00+00:00,719.010009765625,729.030029296875,714.4199829101562,726.6099853515625,8601700
2025-07-07 00:00:00+00:00,718.3499755859375,727.0,713.510009765625,717.5999755859375,9457100
2025-07-08 00:00:00+00:00,720.6699829101562,722.9099731445312,714.8099975585938,721.5700073242188,7770700
2025-07-09 00:00:00+00:00,732.780029296875,737.530029296875,722.719970703125,722.719970703125,11418000
2025-07-10 00:00:00+00:00,727.239990234375,735.7999877929688,719.5999755859375,731.5499877929688,9913600
2025-07-11 00:00:00+00:00,717.510009765625,725.1599731445312,709.7000122070312,722.5,10873900
2025-07-14 00:00:00+00:00,720.9199829101562,728.0,716.5499877929688,717.5999755859375,8939400
2025-07-15 00:00:00+00:00,710.3900146484375,724.469970703125,709.8200073242188,723.9000244140625,11529500
2025-07-16 00:00:00+00:00,702.9099731445312,713.969970703125,699.27001953125,713.3699951171875,13067600
2025-07-17 00:00:00+00:00,701.4099731445312,705.9000244140625,697.1099853515625,704.3900146484375,11803300
2025-07-18 00:00:00+00:00,704.280029296875,704.7100219726562,691.6500244140625,702.1900024414062,12779800
2025-07-21 00:00:00+00:00,712.969970703125,717.0,705.760009765625,706.7999877929688,9404400
2025-07-22 00:00:00+00:00,704.8099975585938,716.5999755859375,701.4099731445312,716.1900024414062,8921100
2025-07-23 00:00:00+00:00,713.5800170898438,714.6300048828125,704.9299926757812,706.3699951171875,8771600
2025-07-24 00:00:00+00:00,714.7999877929688,723.6199951171875,714.0,717.0499877929688,10920800
2025-07-25 00:00:00+00:00,712.6799926757812,720.6500244140625,711.9000244140625,716.9199829101562,8256800
